ABATO	30.537222	-8.553056	14	UG664	B	KEGAG	30.441225	-8.921683		Y	TOPMA	30.580833	-8.381667		Y
ABAVA	56.676389	26.543333	14	L199	B	BARVA	56.853889	25.546667		N	IGORO	56.360000	28.200000		Y
ABAVA	56.676389	26.543333	14	P171	B	ALMIK	56.483333	26.642222		Y	BETAL	56.819167	26.469444		Y
ABAVO	4.440000	18.780000	14	UT139	B	GOPUR	4.806667	20.258333		Y	MPK	4.378247	18.524825		Y
ABAXI	66.785000	15.875833	14	T65	B	LIDNA	66.331111	15.460833		N	TIPEL	67.261944	16.330000		Y
ABB	50.135139	1.854694	14	H22	B	BANTI	49.924167	1.626111		Y					N
ABB	50.135139	1.854694	14	H40	B	NEBRU	49.990000	2.256667		Y					N
ABB	50.135139	1.854694	14	J20	B	OPALE	49.899750	1.885083		N					N
ABB	50.135139	1.854694	14	N20	B	KUNAV	50.514917	1.065611		Y					N
ABB	50.135139	1.854694	14	N57	B	BNE	50.624778	1.907111		Y	EGOZE	49.552639	2.489472		N
ABB	50.135139	1.854694	14	R50	B	OBIVA	50.183611	2.506667		Y	OKRUZ	49.925389	1.170639		Y
ABB	50.135139	1.854694	14	T20	B	DIMAL	50.492556	1.366333		Y					N
ABB	50.135139	1.854694	14	T22	B	RATUK	50.657000	1.636278		Y					N
ABBAS	33.433333	37.725000	14	G202	B	SOFIA	33.385131	36.827786		Y	SULAF	33.455000	38.174167		Y
ABBAS	33.433333	37.725000	14	R785	B	BASEM	33.560278	37.651944		N	ZELAF	32.948944	37.999794		Y
ABBEW	50.503300	-3.476011	14	N864	B	BHD	50.398600	-3.493689		Y	DAWLY	50.574253	-3.463953		Y
ABBEW	50.503300	-3.476011	14	N90	B	ZEFIQ	50.393906	-3.387253		Y					N
ABBEY	22.269722	114.923867	14	V512	B	FISHA	22.282678	115.336558		N					N
ABBEY	22.269722	114.923867	14	V522	B	FISHA	22.282678	115.336558		N					N
ABBEY	22.269722	114.923867	14	V591	B	FISHA	22.282678	115.336558		N					N
ABBIS	11.998333	-15.563333	14	B600	B	GULAV	11.166667	-14.900000		Y	POTOX	12.433333	-15.915000		Y
ABC	9.037806	7.285111	14	H335	B	VONSO	7.997222	6.633056		Y					N
ABC	9.037806	7.285111	14	J707	B	NANUV	8.259167	7.593889		N					N
ABC	9.037806	7.285111	14	UJ707	B	NANUV	8.259167	7.593889		N					N
ABC	9.037806	7.285111	14	UL683	B	OVLED	9.081111	6.443889		Y					N
ABC	9.037806	7.285111	14	UL684	B	POGVO	9.298333	7.030556		Y					N
ABC	9.037806	7.285111	14	UT416	B	IRNUL	9.844444	7.253333		Y					N
ABC	9.037806	7.285111	14	UT475	B	XUVLA	8.645000	8.118333		Y					N
ABC	9.037806	7.285111	14	UV224	B	GEDKI	10.189444	6.681111		Y					N
